Archivo,Párrafo,Etiqueta,Confianza
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"de febrero de 202 2, que dio cuenta de la entrega en el Servicio ",LABEL_1,0.8804325461387634
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"de Salud de esta ciudad de droga incautada, que c orrespondió a  64 ",LABEL_1,0.8527868986129761
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,kilos 800 gramos brutos de un polvo blanco cristalino contenido ,LABEL_1,0.8146451711654663
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"en 60 paquetes rectangulares envueltos en papel metá lico, ",LABEL_1,0.8664310574531555
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"presuntivamente clorhidrato de cocaína , junto con el respectivo ",LABEL_1,0.8639571070671082
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"reservado 4636-2022, que da cuenta de la remisión de los ",LABEL_1,0.8979122638702393
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,respectivos protocolos de análisis . ,LABEL_1,0.8274372816085815
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,Sumado a l o anterior se incorpor aron las actas de pesaje y ,LABEL_1,0.8467390537261963
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"análisis de equipo Trunarc , con su respec tivo informe  de análisis   ",LABEL_1,0.8701151609420776
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf, 21 ,LABEL_1,0.5354040861129761
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,realizado  a los contenedores que fueron encontrados en el ,LABEL_1,0.8304744958877563
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,procedimiento y que de su examen resultó comprobado  que en todos ,LABEL_1,0.8129923343658447
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,los casos arrojaron positivo a la presencia de clorhidrato de ,LABEL_1,0.8310649394989014
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,cocaína.  ,LABEL_1,0.7509998679161072
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"De la misma forma, se incorporaron los  Protocolos de ",LABEL_1,0.8564390540122986
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,análisis del Servicio de Salud de esta ciudad  Nos. 4636-2022-M1-,LABEL_1,0.8934075236320496
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"10 al 4636-2022-M10-10, todos de fe cha 6 de abril del 202 2 ",LABEL_1,0.9218962788581848
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,suscritos po r el perito químico Basilio Chicahual Caniupán  que ,LABEL_1,0.8618135452270508
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,concluyen que las muestras analizadas corresponden en t odos los ,LABEL_1,0.8078609108924866
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"casos a cocaína cl orhidrato, con una pureza del 9 6%. ",LABEL_1,0.8949634432792664
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf," Además, se incorporó el respectivo informe sobre la  acción ",LABEL_1,0.8378831744194031
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"de la cocaína clorhidrato en el organismo , con el fin de ",LABEL_1,0.8637534976005554
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,acreditar la les ividad del bien jurídico sal ud pública . ,LABEL_1,0.8359072208404541
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Del mismo modo, a trav és de las probanzas analizadas, ",LABEL_1,0.8215512037277222
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,especialmente conforme al testimonio de los policías  y el testigo ,LABEL_1,0.8026105165481567
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"de identidad re servada, se determinó que las conductas desplegadas  ",LABEL_1,0.7888648509979248
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,por los acusados se encuadran en aquellas desc ritas en la ley como ,LABEL_1,0.8107635974884033
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"traficar bajo cualquier título, ya que, como se indicó en la ",LABEL_1,0.8514518737792969
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"deliberación, se acreditó que ambos estaban en posesión y ",LABEL_1,0.831006646156311
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,transportaba n la sustancia a que se refiere el artículo 1 de la ,LABEL_1,0.8594902753829956
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"ley 20.000,  lo anterior en el contexto de un traslad o de droga ",LABEL_1,0.8354508876800537
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,desde el norte del país . ,LABEL_1,0.8472935557365417
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Del cúmu lo de relatos que dieron los testigos presenciales, ",LABEL_1,0.8123453855514526
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"categóricos, contestes, y veraces, ya que fueron aportados por  ",LABEL_1,0.8209658861160278
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"quienes apreciaron estos hechos con sus sentidos, y apreciados ",LABEL_1,0.562494158744812
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"conforme a la sana crítica sin co ntradecir la lógica, las máximas 22  ",LABEL_1,0.8574824929237366
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"de la experi encia ni los conocimientos científicamente afianzados, ",LABEL_1,0.8147125840187073
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,se pudo seguir la secuencia de  hechos que ocurrieron el día  20 de ,LABEL_1,0.8376883864402771
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"febrero de 202 2, en el sector La Negra  de esta comuna , ",LABEL_1,0.9013487696647644
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,específicamente en la garita de cont rol de carabineros ubicada en ,LABEL_1,0.8588769435882568
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"dicho lugar, a  la altura del kilómetro 1.355 de la ruta 5 norte, ",LABEL_1,0.8818271160125732
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"en circunstancias que un vehículo marca Hyundai, modelo Accent, ",LABEL_1,0.8790646195411682
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"patente GPXV.13 que se dirigía de norte a  sur, fue fiscalizado ",LABEL_1,0.8587013483047485
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,aproxima damente a la s 2:40 horas por funcionarios de Carabineros  ,LABEL_1,0.8656308650970459
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"apostados en el  lugar, en el contexto de controles rutinarios que ",LABEL_1,0.829832136631012
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"se hacen en la ruta. De esta forma, los testigos ya ",LABEL_1,0.8280196189880371
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"individua lizados Boris Sandoval Ruiz  y Miguel Valdés Vergara , ",LABEL_1,0.8891935348510742
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"fueron pa rtícipes de esta fiscalización, señalando ",LABEL_1,0.8442118167877197
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"pormenorizadamente la forma en que , a través de la misma, ",LABEL_1,0.826043426990509
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"controlaron a dicho automóvil, solicitando la documentación ",LABEL_1,0.8171344995498657
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"respectiva. Así las cosas, los funcionarios  se percataron que , ",LABEL_1,0.7808402180671692
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"además del chofer del vehículo, el cual se trataba de un taxi ",LABEL_1,0.8109597563743591
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"colectivo , se trasladaban cuatro ocupantes, de nacio nalidad ",LABEL_1,0.8258912563323975
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"peruana, quienes señalaron haber ingresado al país por un paso no ",LABEL_1,0.8166908025741577
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,habilitado. Al estar frente de un a eventual in fracción a la s ,LABEL_1,0.8778615593910217
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"normas migratorias, l os conminaron a bajarse del móvil. Fue en ese ",LABEL_1,0.7734608054161072
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"momento, conforme lo indicaron de manera conteste ambo s testigos, ",LABEL_1,0.8255428075790405
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,que dichos cuatro ocupantes se dieron a la fuga en distintas ,LABEL_1,0.8123515248298645
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"direcciones, log rando apresar a dos de e llos, mientras los otros ",LABEL_1,0.7903448343276978
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"dos huyeron sin ser ubicados. Ante tal conducta, lo que con stituía ",LABEL_1,0.7712751030921936
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"el indicio de la eventual comisión de algún i lícito pena l, se ",LABEL_1,0.8161433935165405
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"efectuó un control de identidad investigati vo, conforme lo prevé  ",LABEL_1,0.8246946334838867
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf, 23 ,LABEL_1,0.5669363737106323
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"el artículo 85 del Código Procesal Penal, efectuando un registro ",LABEL_1,0.8614001274108887
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"del maletero del móvil, encontrando tres mochilas, una de color ",LABEL_1,0.8349284529685974
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"negro, otra verde y la tercera, ocre, las que abrieron , ",LABEL_1,0.797397792339325
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,encontrando se senta paquetes rectangulares  envueltos con papel ,LABEL_1,0.81916344165802
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"metálico , lo cual se verificó además del test imonio de los ",LABEL_1,0.8384603261947632
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"testigos, por la s fotografía s que fue ron exhibida s. Ante tal ",LABEL_1,0.8340485095977783
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"hallazgo, se efectuó una prueba de campo de la sustancia que ",LABEL_1,0.8220533728599548
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"estaba dentro de estos paquetes, con el aparato Trunarc, arrojando ",LABEL_1,0.8668903112411499
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,en ambos casos positivo a la presencia de clorhidrato  de cocaína . ,LABEL_1,0.8464535474777222
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Por su parte, la declaración del te stigo J.A.C.L. permitió tener ",LABEL_1,0.8482042551040649
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,certeza acerca de las circunstancias por las cuales él fue ,LABEL_1,0.7837821841239929
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"contratado para efectuar un servicio  de traslado  como taxi , ",LABEL_1,0.8700898289680481
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"primero desde Antofagasta a Iquique el día 19 de febrero de  2022, ",LABEL_1,0.9182467460632324
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,siendo contactado en las cercanías del Termina l Rodoviario de esta ,LABEL_1,0.8076902627944946
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,ciudad por uno de los acusados -Hamilton Sumarán - para que lo ,LABEL_1,0.8846195936203003
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,llevara a  Iquique y luego retornar a Antofagasta junto a otras ,LABEL_1,0.8726568818092346
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,tres personas -entre ellas el acusado  José Juypa - que cargaban una ,LABEL_1,0.8479797840118408
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,mochila cada uno y a quienes pasó a buscar en un hotel en dicha ,LABEL_1,0.8504101634025574
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"ciudad, todo ello por la suma de 150.000, cantidad que le fue ",LABEL_1,0.7961199283599854
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,pagada. Con ellos se trasladó por la ruta 1 que une Iquique con ,LABEL_1,0.8783920407295227
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Antofagasta por el borde costero, en cuyo trayecto, los tres ",LABEL_1,0.8367302417755127
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,pasajeros que subieron en Iquique además habían eludido un control ,LABEL_1,0.7976506352424622
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"aduanero intermedio, bajándose del vehículo y avanzando a pie por ",LABEL_1,0.8345203995704651
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"un tramo para luego, ya pasado el c ontrol, volver a subirse, claro ",LABEL_1,0.8226987719535828
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,indicativo de tratar de burlar la posibilidad de una posible ,LABEL_1,0.7722043395042419
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"fiscalización , conducta  que le fue justificad a por la existencia 24  ",LABEL_1,0.8423030972480774
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"de presuntas deudas por pensiones ali menticias, describiendo luego ",LABEL_1,0.8047798275947571
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,las circunstancias por las cuales fue controlado en L a Negra el ,LABEL_1,0.8343148827552795
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,día 20 de febrero en la madrugada.  ,LABEL_1,0.8674593567848206
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Por último, el testimoni o del funcionario de la sección OS-7 ",LABEL_1,0.8734434843063354
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"de Antofagasta Carlos Benavides, sirvió para acreditar las ",LABEL_1,0.8735185861587524
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"diligencias  de pesaje y prueba de campo de las sustancias que , ",LABEL_1,0.8216450214385986
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"como se señaló, resultó s er clorhidrato de cocaína, con un peso ",LABEL_1,0.8204070329666138
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,bruto de 64 kilos 800 gr amos. ,LABEL_1,0.856130063533783
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"En definitiva, gracias al hallazgo que se realizó y el ",LABEL_1,0.7334265112876892
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,consiguiente registro del móvil  dentro de las facultades ,LABEL_1,0.7929354310035706
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,contenidas en los artículos 85 y siguientes del Código Proc esal ,LABEL_1,0.8420685529708862
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Penal, se encontró la cantidad y tipo de droga indicada en los ",LABEL_1,0.8472478985786438
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,hechos acre ditados produciéndose la detención de  los ocupantes  del ,LABEL_1,0.8215421438217163
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"vehículo. De esta forma, y con la pr ueba rendida, quedó ",LABEL_1,0.8378809094429016
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,absolutamente clara la conducta desplegada y el hallazgo en poder  ,LABEL_1,0.8028264045715332
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,de los acusados de la sustancia que éstos  pretendían trasladar ,LABEL_1,0.7452347278594971
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"desde el norte del país, resultando establecido que no estaba n ",LABEL_1,0.7007509469985962
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,autorizado s para el porte o tenencia ya que no se incorporó ,LABEL_1,0.722973108291626
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,antecedente alguno para ello.  ,LABEL_1,0.7848777770996094
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"UNDÉCIMO:  Que, a su turno, la particip ación que les cupo a ",LABEL_1,0.823101282119751
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"los encartado s en el ilícito en cuestión, resultó justific ada ",LABEL_1,0.7925666570663452
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"mediante la misma prueba de cargo señalada, básicamente con el ",LABEL_1,0.8537290692329407
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,testimonio de los funcion arios de  Carabineros Boris Sandoval Ruiz  ,LABEL_1,0.8958327174186707
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"y Miguel Valdés Vergara  que intervinieron en  el procedimiento, ",LABEL_1,0.8573664426803589
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"quienes identificaron en el juicio, sin margen de dudas a  los ",LABEL_1,0.8154706358909607
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"encartado s, como la persona s que fueron fiscalizada s el día de  ",LABEL_1,0.8350393176078796
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf, 25 ,LABEL_1,0.5973125696182251
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"los suceso s, manteniendo en su poder la droga ya descrita . A lo ",LABEL_1,0.8045640587806702
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,anterior s e agrega lo expuesto por el testigo de  identidad ,LABEL_1,0.8358270525932312
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,reservada quien tomó contacto con Hamilton  Sumarán en ,LABEL_1,0.909609317779541
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Antofagasta, y  que contrató sus s ervicios para trasladarlo a ",LABEL_1,0.8296973705291748
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Iquique p ara luego en esa ciudad recoger a otras tres personas, ",LABEL_1,0.8392752408981323
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"entre ellas el acusado José Juypa, pudiendo reconocerlos en el ",LABEL_1,0.8461451530456543
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"juicio a ambos , para trasladarlas posteriormente de vuelta a ",LABEL_1,0.848070502281189
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"Antofagasta , refirien do que estas personas llevaban mochilas de ",LABEL_1,0.7093176245689392
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"tipo militar, descripción que se condice con las que  se pudieron ",LABEL_1,0.7809269428253174
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,ver en las fotografías . Su intera cción por un tiempo p rolongado ,LABEL_1,0.8382928371429443
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,con ambas personas dio fuerza a la sindicación efectuada por este ,LABEL_1,0.8244891166687012
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"testigo, lo que dio sustento a  la demás prueba rendida.  Por otro ",LABEL_1,0.7615047693252563
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"lado, obra en este mismo sentido, la declaración que prestaron ",LABEL_1,0.8087130784988403
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"los encausados en el juicio, desde que, en lo medular, admitieron ",LABEL_1,0.7571982145309448
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"su participaci ón en el delito en examen.  En consecuencia, la ",LABEL_1,0.8283286690711975
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,conducta desplegada  por los  acusados quedó comprendida en la ,LABEL_1,0.7753350138664246
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,norma que prevé el artículo 15 N° 1 del Código Penal . ,LABEL_1,0.8823618292808533
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"DÉCIMO SEGUNDO: Que, en la oportunida d prevista e n el ",LABEL_1,0.8511240482330322
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"artículo 343 del Código Procesal  Penal, el fiscal acompañó el ",LABEL_1,0.8433232307434082
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"extracto de filiación y antecedentes de  los acusados, los cuales  ",LABEL_1,0.7930652499198914
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"no registra n anotaciones pen ales, indicando que concurre  a su ",LABEL_1,0.8093830943107605
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,favor la atenuant e de irrep rochable co nducta anterior . Por dicho ,LABEL_1,0.7706261873245239
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,motivo y no concurriendo otras cir cunstancias modificatorias de ,LABEL_1,0.7655739784240723
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"responsabilidad, solicitó la imposición de l as penas pedidas en ",LABEL_1,0.8149227499961853
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"la acusación, además del comiso de las especies incautadas , y al ",LABEL_1,0.8408306241035461
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,pago de las costas de  la causa.   26  ,LABEL_1,0.8540442585945129
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"En cuanto a la s alegaciones que seña laron las defensas, en ",LABEL_1,0.8207268118858337
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"la oportunidad procesal pertinente , éstas se formular on de la ",LABEL_1,0.8320744633674622
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,siguiente forma:  ,LABEL_1,0.8377460837364197
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,-La defensa del acusado Juypa indicó que como concurren dos  ,LABEL_1,0.8417880535125732
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"circunstancias  atenuantes  de responsabilidad , pidió la pena de 3 ",LABEL_1,0.8083862066268921
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,años y 1 día  de presidio menor en su grado máximo ya que  no se ,LABEL_1,0.7981792688369751
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,produjo un mal al evitarse el tráfico de la droga . Solicitó que ,LABEL_1,0.7333360910415649
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,la pena sustitutiva de  libertad vigilada intensiva  para lo cu al ,LABEL_1,0.8448638319969177
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,en su oportunidad incorporó un informe psicosocial . En cuanto a ,LABEL_1,0.871391236782074
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,la multa pidió una rebaja y 10 cuotas. Finalmente pidió  eximirlo ,LABEL_1,0.8353612422943115
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,del pago de  las costas.   ,LABEL_1,0.7810481786727905
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,-La defensa de l acusado Sumarán reiteró lo  señalado en ,LABEL_1,0.8446065187454224
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"cuanto a la atenuante  de responsabilidad, por lo que pidió la ",LABEL_1,0.7727163434028625
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,rebaja de la pena y el cumplimiento de ésta a través de la ,LABEL_1,0.822385847568512
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,libertad vigilada intensiva para lo cual  incorpor ó informe ,LABEL_1,0.8322113752365112
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"psicosocial. Pidió cuotas para el pago de la multa, que se ",LABEL_1,0.8444401621818542
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,reconozcan los abonos por los días de  privación de libertad y ,LABEL_1,0.8654767870903015
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,eximirlo del p ago de las  costas. ,LABEL_1,0.7890223860740662
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,DÉCIMO TER CERO: Que en relación a la mitigante del artículo ,LABEL_1,0.8569275736808777
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,11 N° 9 de l Código Punitivo  pretendida por la s defensas de los ,LABEL_1,0.8728997707366943
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,acusados resulta i mportante señalar que  esta atenuante fue ,LABEL_1,0.8090189099311829
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"introducida  en mayo de 2002 por la ley N° 19.806, y reemplazó a ",LABEL_1,0.867908775806427
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"la confesión espontá nea, teniendo u n carácter m arcadamente ",LABEL_1,0.830694317817688
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"político criminal fundada en la actuación posterior del hechor, ",LABEL_1,0.6094555258750916
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,evidenciando en aquél una pe rsonalidad más bien a jena al hecho ,LABEL_1,0.8016816973686218
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"punible, a fin de  atenuar la responsabilidad de quien  ",LABEL_1,0.8295344114303589
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf, 27 ,LABEL_1,0.5656245350837708
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,reconociendo lo que realizó permite esclarecer de f orma ,LABEL_1,0.8064879775047302
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"sustancial y relevante el hecho punible o su participación, ",LABEL_1,0.7636187672615051
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"entregando antecedentes q ue de otra forma no se hab rían obtenido, ",LABEL_1,0.7897214293479919
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"o bien hubiese resultado mucho más co mplejo su conocimiento, ",LABEL_1,0.7933504581451416
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,colaboración a la cual además no está obligado po r su derecho a ,LABEL_1,0.7271168828010559
128-2023 (MEcheverria) TIE Hamilton Sumarán y José Juypa.pdf,"guardar sile ncio, y que hacen más expedita y ef icaz la acción de ",LABEL_1,0.7693813443183899
